ts_utc,event,symbol,side,qty,entry,sl,tp1,mode,range_mode,rr,exit_price,extra
2025-09-26T17:41:12+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:41:18+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:41:18+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:41:24+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:41:25+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:41:30+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:41:31+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:41:37+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:41:38+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:41:43+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:41:44+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:41:49+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:41:50+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:42:03+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:42:04+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:42:10+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:42:13+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:42:15+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:42:18+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:42:21+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:42:24+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:42:26+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:42:27+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:42:33+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:42:33+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:42:39+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:42:39+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:42:45+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:42:46+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:42:52+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:42:53+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:42:58+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:42:59+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:43:05+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:43:05+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:43:11+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:43:12+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:43:17+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:43:18+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:43:23+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:43:24+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:43:30+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:43:30+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:43:36+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:43:37+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:43:43+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:43:43+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:43:49+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:43:50+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:43:55+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:43:56+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:44:02+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:44:02+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:44:08+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:44:09+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:44:14+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:44:15+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:44:21+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:44:22+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:44:27+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:44:28+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:44:34+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:44:35+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:44:40+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:44:41+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:44:47+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:44:47+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:44:53+00:00,ENTER,ETHUSDT,long,1.49,4023.8,3974.332142857143,4122.7357142857145,full,trend,2.0,,
2025-09-26T17:44:54+00:00,ENTER,BNBUSDT,long,6.25,959.9,949.6928571428572,980.3142857142857,full,trend,2.0,,
2025-09-26T17:44:59+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:45:06+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:45:12+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:45:18+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:45:25+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:45:31+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:45:37+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:45:43+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:45:50+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:45:56+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:46:02+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:46:09+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:46:15+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:46:21+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:46:28+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:46:34+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:46:40+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:46:47+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:46:53+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:46:59+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:47:05+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:47:11+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:47:18+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:47:24+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:47:30+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:47:37+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:47:43+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:47:49+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:47:55+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:48:02+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:48:08+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:48:14+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:48:20+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:48:26+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:48:33+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:48:34+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.3428571428572,979.1142857142856,full,trend,2.0,,
2025-09-26T17:48:39+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:48:41+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.3285714285714,979.1428571428571,full,trend,2.0,,
2025-09-26T17:48:47+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.952142857143,4123.355714285714,full,trend,2.0,,
2025-09-26T17:48:47+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.3285714285714,979.1428571428571,full,trend,2.0,,
2025-09-26T17:48:53+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.736428571429,4123.7871428571425,full,trend,2.0,,
2025-09-26T17:48:54+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.3285714285714,979.1428571428571,full,trend,2.0,,
2025-09-26T17:48:59+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.736428571429,4123.7871428571425,full,trend,2.0,,
2025-09-26T17:49:00+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.3285714285714,979.1428571428571,full,trend,2.0,,
2025-09-26T17:49:06+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.736428571429,4123.7871428571425,full,trend,2.0,,
2025-09-26T17:49:06+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.3285714285714,979.1428571428571,full,trend,2.0,,
2025-09-26T17:49:12+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.6028571428574,4124.0542857142855,full,trend,2.0,,
2025-09-26T17:49:13+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.3285714285714,979.1428571428571,full,trend,2.0,,
2025-09-26T17:49:18+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.415,4124.43,full,trend,2.0,,
2025-09-26T17:49:19+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.3071428571429,979.1857142857143,full,trend,2.0,,
2025-09-26T17:49:25+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.415,4124.43,full,trend,2.0,,
2025-09-26T17:49:25+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.3071428571429,979.1857142857143,full,trend,2.0,,
2025-09-26T17:49:31+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.415,4124.43,full,trend,2.0,,
2025-09-26T17:49:32+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.3071428571429,979.1857142857143,full,trend,2.0,,
2025-09-26T17:49:37+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.415,4124.43,full,trend,2.0,,
2025-09-26T17:49:38+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.3000000000001,979.1999999999999,full,trend,2.0,,
2025-09-26T17:49:44+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.415,4124.43,full,trend,2.0,,
2025-09-26T17:49:44+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2714285714286,979.2571428571429,full,trend,2.0,,
2025-09-26T17:49:50+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.3478571428573,4124.564285714286,full,trend,2.0,,
2025-09-26T17:49:51+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2571428571429,979.2857142857142,full,trend,2.0,,
2025-09-26T17:49:56+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.3478571428573,4124.564285714286,full,trend,2.0,,
2025-09-26T17:49:57+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2571428571429,979.2857142857142,full,trend,2.0,,
2025-09-26T17:50:03+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.3478571428573,4124.564285714286,full,trend,2.0,,
2025-09-26T17:50:03+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2571428571429,979.2857142857142,full,trend,2.0,,
2025-09-26T17:50:09+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.3364285714288,4124.587142857143,full,trend,2.0,,
2025-09-26T17:50:10+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2571428571429,979.2857142857142,full,trend,2.0,,
2025-09-26T17:50:15+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.3364285714288,4124.587142857143,full,trend,2.0,,
2025-09-26T17:50:16+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2571428571429,979.2857142857142,full,trend,2.0,,
2025-09-26T17:50:22+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.3364285714288,4124.587142857143,full,trend,2.0,,
2025-09-26T17:50:23+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2571428571429,979.2857142857142,full,trend,2.0,,
2025-09-26T17:50:29+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.3364285714288,4124.587142857143,full,trend,2.0,,
2025-09-26T17:50:29+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2571428571429,979.2857142857142,full,trend,2.0,,
2025-09-26T17:50:35+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.3364285714288,4124.587142857143,full,trend,2.0,,
2025-09-26T17:50:36+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2571428571429,979.2857142857142,full,trend,2.0,,
2025-09-26T17:50:41+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.3364285714288,4124.587142857143,full,trend,2.0,,
2025-09-26T17:50:42+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2571428571429,979.2857142857142,full,trend,2.0,,
2025-09-26T17:50:48+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.3364285714288,4124.587142857143,full,trend,2.0,,
2025-09-26T17:50:49+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2571428571429,979.2857142857142,full,trend,2.0,,
2025-09-26T17:50:54+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.28,4124.7,full,trend,2.0,,
2025-09-26T17:50:55+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2571428571429,979.2857142857142,full,trend,2.0,,
2025-09-26T17:51:01+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.28,4124.7,full,trend,2.0,,
2025-09-26T17:51:02+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2571428571429,979.2857142857142,full,trend,2.0,,
2025-09-26T17:51:08+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.28,4124.7,full,trend,2.0,,
2025-09-26T17:51:08+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2571428571429,979.2857142857142,full,trend,2.0,,
2025-09-26T17:51:14+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.28,4124.7,full,trend,2.0,,
2025-09-26T17:51:15+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2428571428571,979.3142857142857,full,trend,2.0,,
2025-09-26T17:51:20+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.28,4124.7,full,trend,2.0,,
2025-09-26T17:51:21+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2428571428571,979.3142857142857,full,trend,2.0,,
2025-09-26T17:51:27+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.28,4124.7,full,trend,2.0,,
2025-09-26T17:51:27+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2357142857144,979.3285714285714,full,trend,2.0,,
2025-09-26T17:51:33+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.28,4124.7,full,trend,2.0,,
2025-09-26T17:51:34+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2357142857144,979.3285714285714,full,trend,2.0,,
2025-09-26T17:51:39+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.28,4124.7,full,trend,2.0,,
2025-09-26T17:51:40+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2357142857144,979.3285714285714,full,trend,2.0,,
2025-09-26T17:51:46+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.28,4124.7,full,trend,2.0,,
2025-09-26T17:51:46+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2357142857144,979.3285714285714,full,trend,2.0,,
2025-09-26T17:51:52+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.28,4124.7,full,trend,2.0,,
2025-09-26T17:51:52+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2357142857144,979.3285714285714,full,trend,2.0,,
2025-09-26T17:51:58+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.28,4124.7,full,trend,2.0,,
2025-09-26T17:51:59+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2357142857144,979.3285714285714,full,trend,2.0,,
2025-09-26T17:52:04+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.236428571429,4124.7871428571425,full,trend,2.0,,
2025-09-26T17:52:05+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2357142857144,979.3285714285714,full,trend,2.0,,
2025-09-26T17:52:11+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.236428571429,4124.7871428571425,full,trend,2.0,,
2025-09-26T17:52:12+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2357142857144,979.3285714285714,full,trend,2.0,,
2025-09-26T17:52:17+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.236428571429,4124.7871428571425,full,trend,2.0,,
2025-09-26T17:52:18+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2357142857144,979.3285714285714,full,trend,2.0,,
2025-09-26T17:52:23+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.236428571429,4124.7871428571425,full,trend,2.0,,
2025-09-26T17:52:24+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2357142857144,979.3285714285714,full,trend,2.0,,
2025-09-26T17:52:30+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.236428571429,4124.7871428571425,full,trend,2.0,,
2025-09-26T17:52:31+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2357142857144,979.3285714285714,full,trend,2.0,,
2025-09-26T17:52:37+00:00,ENTER,ETHUSDT,long,1.49,4024.42,3974.236428571429,4124.7871428571425,full,trend,2.0,,
2025-09-26T17:52:38+00:00,ENTER,BNBUSDT,long,6.25,958.6,948.2357142857144,979.3285714285714,full,trend,2.0,,
2025-09-26T17:57:39+00:00,ENTER,ETHUSDT,long,0.74,4024.42,3974.236428571429,4124.7871428571425,full,trend,2.0,,
2025-09-26T17:57:48+00:00,ENTER,BNBUSDT,long,3.12,958.6,948.2285714285715,979.3428571428572,full,trend,2.0,,
2025-09-26T18:18:18+00:00,ENTER,MAIN,ETHUSDT,short,1.23,4061.68,4111.549285714285,3961.9414285714283,,full,False,,
2025-09-26T18:40:23+00:00,MAIN,ENTER,ETHUSDT,short,0.5,4044.24,4138.469999999999,3836.934,2.2,virtual,,
2025-09-26T18:41:42+00:00,MAIN,ENTER,ETHUSDT,short,0.5,4040.54,4134.7699999999995,3833.2340000000004,2.2,real,,
2025-09-28T01:30:02+00:00,ENTER,SOLUSDT,sub,short,1.1,201.7,202.4475,198.70999999999998,4.0,full,conf=2,,0.014479911409643244,False,False,False,False
2025-09-28T01:30:03+00:00,TP1,SOLUSDT,sub,short,0.5,201.715625,201.72,198.70999999999998,,full,SL→BE,,,,,,False
2025-09-28T06:30:09+00:00,ENTER,SOLUSDT,sub,short,10.0,200.45,201.1510714285714,197.6457142857143,4.0,full,conf=2,,0.0060271232449911885,False,False,False,False
2025-09-28T06:30:57+00:00,TP1,SOLUSDT,sub,short,5.0,200.42333333333332,200.42,197.6457142857143,,full,SL→BE,,,,,,False
2025-09-28T06:31:04+00:00,EXIT,SOLUSDT,sub,short,15.0,200.42333333333332,200.42,197.6457142857143,,full,flat,,,,,,False
2025-09-28T08:41:01+00:00,ENTER,BNBUSDT,sub,short,1.2,966.0,968.6178571428571,960.7642857142857,958.1464285714286,2.0,sub,conf=4,,0.008195925968297041,False,False,False,False
2025-09-28T12:45:06+00:00,ENTER,ETHUSDT,sub,short,0.8,3970.13,3980.0553250000003,3950.27935,3940.3540249999996,2.0,sub,conf=4,,0.009241945238173276,False,False,False,False
2025-09-28T12:45:07+00:00,TP1,ETHUSDT,sub,short,0.40000000000000013,3969.323333333333,3969.32,3950.27935,3940.3540249999996,,sub,SL→BE,,,,,,False
2025-09-28T12:45:14+00:00,EXIT,ETHUSDT,sub,short,1.2000000000000002,3969.323333333333,3969.32,3950.27935,3940.3540249999996,,sub,flat,3969.32,,,,,False
