ts_utc,symbol,reason,extra
2025-09-28T13:59:10+00:00,ETHUSDT,vol_fail,"bbw=0.0075, mult=1.05"
2025-09-28T13:59:10+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0523, slope=-0.0023, neutral_band=0.0057"
2025-09-28T13:59:10+00:00,SOLUSDT,vol_fail,"bbw=0.0178, mult=1.10"
2025-09-28T13:59:11+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0064, slope=-0.0004, neutral_band=0.0040"
2025-09-28T13:59:11+00:00,BNBUSDT,no_candidate,
2025-09-28T13:59:17+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0311, slope=-0.0014, neutral_band=0.0038"
2025-09-28T13:59:18+00:00,ETHUSDT,vol_fail,"bbw=0.0075, mult=1.05"
2025-09-28T13:59:18+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0523, slope=-0.0023, neutral_band=0.0057"
2025-09-28T13:59:18+00:00,SOLUSDT,vol_fail,"bbw=0.0178, mult=1.10"
2025-09-28T13:59:19+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0066, slope=-0.0004, neutral_band=0.0040"
2025-09-28T13:59:19+00:00,BNBUSDT,no_candidate,
2025-09-28T13:59:25+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0313, slope=-0.0014, neutral_band=0.0038"
2025-09-28T13:59:26+00:00,ETHUSDT,vol_fail,"bbw=0.0075, mult=1.05"
2025-09-28T13:59:26+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0523, slope=-0.0023, neutral_band=0.0057"
2025-09-28T13:59:26+00:00,SOLUSDT,vol_fail,"bbw=0.0178, mult=1.10"
2025-09-28T13:59:27+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0066, slope=-0.0004, neutral_band=0.0040"
2025-09-28T13:59:27+00:00,BNBUSDT,no_candidate,
2025-09-28T13:59:33+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0313, slope=-0.0014, neutral_band=0.0038"
2025-09-28T13:59:33+00:00,ETHUSDT,vol_fail,"bbw=0.0075, mult=1.05"
2025-09-28T13:59:34+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0522, slope=-0.0023, neutral_band=0.0057"
2025-09-28T13:59:34+00:00,SOLUSDT,vol_fail,"bbw=0.0178, mult=1.10"
2025-09-28T13:59:35+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0067, slope=-0.0004, neutral_band=0.0040"
2025-09-28T13:59:35+00:00,BNBUSDT,no_candidate,
2025-09-28T13:59:41+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0308, slope=-0.0014, neutral_band=0.0038"
2025-09-28T13:59:42+00:00,ETHUSDT,vol_fail,"bbw=0.0075, mult=1.05"
2025-09-28T13:59:43+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0518, slope=-0.0023, neutral_band=0.0057"
2025-09-28T13:59:43+00:00,SOLUSDT,vol_fail,"bbw=0.0178, mult=1.10"
2025-09-28T13:59:44+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0066, slope=-0.0004, neutral_band=0.0040"
2025-09-28T13:59:44+00:00,BNBUSDT,no_candidate,
2025-09-28T13:59:50+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0310, slope=-0.0014, neutral_band=0.0038"
2025-09-28T13:59:51+00:00,ETHUSDT,vol_fail,"bbw=0.0075, mult=1.05"
2025-09-28T13:59:51+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0519, slope=-0.0023, neutral_band=0.0057"
2025-09-28T13:59:52+00:00,SOLUSDT,vol_fail,"bbw=0.0178, mult=1.10"
2025-09-28T13:59:52+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0065, slope=-0.0004, neutral_band=0.0040"
2025-09-28T13:59:53+00:00,BNBUSDT,no_candidate,
2025-09-28T13:59:58+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0309, slope=-0.0014, neutral_band=0.0038"
2025-09-28T13:59:59+00:00,ETHUSDT,vol_fail,"bbw=0.0075, mult=1.05"
2025-09-28T13:59:59+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0519, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:00:00+00:00,SOLUSDT,vol_fail,"bbw=0.0178, mult=1.10"
2025-09-28T14:00:00+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0067, slope=-0.0004, neutral_band=0.0040"
2025-09-28T14:00:01+00:00,BNBUSDT,no_candidate,
2025-09-28T14:00:06+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0307, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:00:07+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:00:07+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0513, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:00:08+00:00,SOLUSDT,no_candidate,
2025-09-28T14:00:08+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0065, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:00:09+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:00:14+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0303, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:00:15+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:00:15+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0511, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:00:16+00:00,SOLUSDT,no_candidate,
2025-09-28T14:00:16+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0060, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:00:17+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:00:22+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0303, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:00:23+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:00:23+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0512, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:00:24+00:00,SOLUSDT,no_candidate,
2025-09-28T14:00:24+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0061, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:00:25+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:00:30+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0302, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:00:31+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:00:31+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0507, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:00:32+00:00,SOLUSDT,no_candidate,
2025-09-28T14:00:32+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0059, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:00:33+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:00:38+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0302, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:00:39+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:00:39+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0505, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:00:40+00:00,SOLUSDT,no_candidate,
2025-09-28T14:00:41+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0062, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:00:42+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:00:47+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0303, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:00:48+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:00:49+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0504, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:00:49+00:00,SOLUSDT,no_candidate,
2025-09-28T14:00:50+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0063, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:00:50+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:00:56+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0303, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:00:56+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:00:57+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0506, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:00:57+00:00,SOLUSDT,no_candidate,
2025-09-28T14:00:58+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0061, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:00:58+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:01:04+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0303, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:01:04+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:01:05+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0505, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:01:05+00:00,SOLUSDT,no_candidate,
2025-09-28T14:01:06+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0060, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:01:06+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:01:12+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0303, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:01:12+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:01:13+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0506, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:01:14+00:00,SOLUSDT,no_candidate,
2025-09-28T14:01:14+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0060, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:01:15+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:01:20+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0303, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:01:21+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:01:21+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0507, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:01:22+00:00,SOLUSDT,no_candidate,
2025-09-28T14:01:22+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0060, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:01:23+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:01:28+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0306, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:01:29+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:01:29+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0514, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:01:30+00:00,SOLUSDT,no_candidate,
2025-09-28T14:01:30+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0065, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:01:31+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:01:36+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0311, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:01:37+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:01:37+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0515, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:01:38+00:00,SOLUSDT,no_candidate,
2025-09-28T14:01:38+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0067, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:01:39+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:01:45+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0311, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:01:45+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:01:46+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0518, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:01:46+00:00,SOLUSDT,no_candidate,
2025-09-28T14:01:47+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0067, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:01:47+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:01:53+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0313, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:01:54+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:01:54+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0520, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:01:55+00:00,SOLUSDT,no_candidate,
2025-09-28T14:01:55+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0069, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:01:56+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:02:01+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0315, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:02:02+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:02:02+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0522, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:02:03+00:00,SOLUSDT,no_candidate,
2025-09-28T14:02:03+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0073, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:02:04+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:02:09+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0315, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:02:10+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:02:10+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0526, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:02:11+00:00,SOLUSDT,no_candidate,
2025-09-28T14:02:11+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0074, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:02:12+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:02:17+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0312, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:02:18+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:02:18+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0526, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:02:19+00:00,SOLUSDT,no_candidate,
2025-09-28T14:02:19+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0069, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:02:19+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:02:25+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0312, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:02:26+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:02:26+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0526, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:02:27+00:00,SOLUSDT,no_candidate,
2025-09-28T14:02:27+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0070, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:02:27+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:02:33+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0312, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:02:34+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:02:34+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0528, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:02:35+00:00,SOLUSDT,no_candidate,
2025-09-28T14:02:35+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0068, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:02:36+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:02:41+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0312, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:02:43+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:02:43+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0526, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:02:44+00:00,SOLUSDT,no_candidate,
2025-09-28T14:02:44+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0069, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:02:45+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:02:50+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0313, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:02:51+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:02:51+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0528, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:02:52+00:00,SOLUSDT,no_candidate,
2025-09-28T14:02:52+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0069, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:02:53+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:02:58+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0314, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:02:59+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:02:59+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0528, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:03:00+00:00,SOLUSDT,no_candidate,
2025-09-28T14:03:00+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0069, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:03:01+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:03:06+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0315, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:03:07+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:03:07+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0528, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:03:08+00:00,SOLUSDT,no_candidate,
2025-09-28T14:03:08+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0070, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:03:09+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:03:14+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0315, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:03:15+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:03:16+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0527, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:03:16+00:00,SOLUSDT,no_candidate,
2025-09-28T14:03:17+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0069, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:03:17+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:03:23+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0316, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:03:23+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:03:24+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0528, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:03:24+00:00,SOLUSDT,no_candidate,
2025-09-28T14:03:25+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0070, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:03:25+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:03:31+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0314, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:03:31+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:03:32+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0528, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:03:32+00:00,SOLUSDT,no_candidate,
2025-09-28T14:03:33+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0070, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:03:33+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:03:39+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0313, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:03:39+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:03:40+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0526, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:03:40+00:00,SOLUSDT,no_candidate,
2025-09-28T14:03:41+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0070, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:03:41+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:03:47+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0312, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:03:48+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:03:48+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0527, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:03:49+00:00,SOLUSDT,no_candidate,
2025-09-28T14:03:49+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0070, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:03:50+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:03:55+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0312, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:03:56+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:03:56+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0526, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:03:57+00:00,SOLUSDT,no_candidate,
2025-09-28T14:03:57+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0070, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:03:58+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:04:03+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0311, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:04:04+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:04:04+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0526, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:04:05+00:00,SOLUSDT,no_candidate,
2025-09-28T14:04:06+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0066, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:04:06+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:04:12+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0311, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:04:12+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:04:13+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0528, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:04:13+00:00,SOLUSDT,no_candidate,
2025-09-28T14:04:14+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0067, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:04:14+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:04:20+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0315, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:04:20+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:04:21+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0538, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:04:21+00:00,SOLUSDT,no_candidate,
2025-09-28T14:04:22+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0069, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:04:23+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:04:28+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0316, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:04:29+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:04:29+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0532, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:04:30+00:00,SOLUSDT,no_candidate,
2025-09-28T14:04:30+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0070, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:04:31+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:04:36+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0317, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:04:37+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:04:37+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0536, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:04:38+00:00,SOLUSDT,no_candidate,
2025-09-28T14:04:38+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0069, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:04:39+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:04:45+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0317, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:04:46+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:04:46+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0537, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:04:47+00:00,SOLUSDT,no_candidate,
2025-09-28T14:04:47+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0070, slope=-0.0003, neutral_band=0.0040"
2025-09-28T14:04:48+00:00,BNBUSDT,vol_fail,"bbw=0.0110, mult=1.10"
2025-09-28T14:04:53+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0318, slope=-0.0014, neutral_band=0.0038"
2025-09-28T14:04:54+00:00,ETHUSDT,entry_confirm_fail,FIRST_OR_2
2025-09-28T14:04:54+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0535, slope=-0.0023, neutral_band=0.0057"
2025-09-28T14:04:55+00:00,SOLUSDT,no_candidate,
2025-09-28T14:04:55+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0072, slope=-0.0003, neutral_band=0.0040"
